,TECHNOLOGY,YEAR,REGION,VALUE
401,DEMCOQDSL,2027,RE1,317097.88812785386
402,DEMCOQDSL,2028,RE1,317097.88812785386
403,DEMCOQDSL,2029,RE1,317097.88812785386
404,DEMCOQDSL,2030,RE1,317097.88812785386
405,DEMCOQDSL,2031,RE1,317097.88812785386
406,DEMCOQDSL,2032,RE1,317097.88812785386
407,DEMCOQDSL,2033,RE1,317097.88812785386
408,DEMCOQDSL,2034,RE1,317097.88812785386
409,DEMCOQDSL,2035,RE1,317097.88812785386
410,DEMCOQDSL,2036,RE1,317097.88812785386
411,DEMCOQDSL,2037,RE1,317097.88812785386
412,DEMCOQDSL,2038,RE1,317097.88812785386
413,DEMCOQDSL,2039,RE1,317097.88812785386
414,DEMCOQDSL,2040,RE1,317097.88812785386
415,DEMCOQDSL,2041,RE1,317097.88812785386
416,DEMCOQDSL,2042,RE1,317097.88812785386
417,DEMCOQDSL,2043,RE1,317097.88812785386
418,DEMCOQDSL,2044,RE1,317097.88812785386
419,DEMCOQDSL,2045,RE1,317097.88812785386
420,DEMCOQDSL,2046,RE1,317097.88812785386
421,DEMCOQDSL,2047,RE1,317097.88812785386
422,DEMCOQDSL,2048,RE1,317097.88812785386
423,DEMCOQDSL,2049,RE1,317097.88812785386
424,DEMCOQDSL,2050,RE1,317097.88812785386
425,DEMCOQDSL,2051,RE1,317097.88812785386
426,DEMCOQDSL,2052,RE1,317097.88812785386
427,DEMCOQDSL,2053,RE1,317097.88812785386
428,DEMCOQDSL,2054,RE1,317097.88812785386
429,DEMCOQGSL,2022,RE1,317097.88812785386
430,DEMCOQGSL,2023,RE1,317097.88812785386
431,DEMCOQGSL,2024,RE1,317097.88812785386
432,DEMCOQGSL,2025,RE1,317097.88812785386
433,DEMCOQGSL,2026,RE1,317097.88812785386
434,DEMCOQGSL,2027,RE1,317097.88812785386
435,DEMCOQGSL,2028,RE1,317097.88812785386
436,DEMCOQGSL,2029,RE1,317097.88812785386
437,DEMCOQGSL,2030,RE1,317097.88812785386
438,DEMCOQGSL,2031,RE1,317097.88812785386
439,DEMCOQGSL,2032,RE1,317097.88812785386
440,DEMCOQGSL,2033,RE1,317097.88812785386
441,DEMCOQGSL,2034,RE1,317097.88812785386
442,DEMCOQGSL,2035,RE1,317097.88812785386
443,DEMCOQGSL,2036,RE1,317097.88812785386
444,DEMCOQGSL,2037,RE1,317097.88812785386
445,DEMCOQGSL,2038,RE1,317097.88812785386
446,DEMCOQGSL,2039,RE1,317097.88812785386
447,DEMCOQGSL,2040,RE1,317097.88812785386
448,DEMCOQGSL,2041,RE1,317097.88812785386
449,DEMCOQGSL,2042,RE1,317097.88812785386
450,DEMCOQGSL,2043,RE1,317097.88812785386
451,DEMCOQGSL,2044,RE1,317097.88812785386
452,DEMCOQGSL,2045,RE1,317097.88812785386
453,DEMCOQGSL,2046,RE1,317097.88812785386
454,DEMCOQGSL,2047,RE1,317097.88812785386
455,DEMCOQGSL,2048,RE1,317097.88812785386
456,DEMCOQGSL,2049,RE1,317097.88812785386
457,DEMCOQGSL,2050,RE1,317097.88812785386
458,DEMCOQGSL,2051,RE1,317097.88812785386
459,DEMCOQGSL,2052,RE1,317097.88812785386
460,DEMCOQGSL,2053,RE1,317097.88812785386
461,DEMCOQGSL,2054,RE1,317097.88812785386
528,DEMINDBAGBOI_HIG,2022,RE1,0.0
529,DEMINDBAGBOI_HIG,2023,RE1,0.0
530,DEMINDBAGBOI_HIG,2024,RE1,0.0
531,DEMINDBAGBOI_HIG,2025,RE1,0.0
532,DEMINDBAGBOI_HIG,2026,RE1,0.0
533,DEMINDBAGBOI_HIG,2027,RE1,0.0
534,DEMINDBAGBOI_HIG,2028,RE1,0.0
535,DEMINDBAGBOI_HIG,2029,RE1,0.0
536,DEMINDBAGBOI_HIG,2030,RE1,0.0
537,DEMINDBAGBOI_HIG,2031,RE1,0.0
538,DEMINDBAGBOI_HIG,2032,RE1,0.0
539,DEMINDBAGBOI_HIG,2033,RE1,0.0
540,DEMINDBAGBOI_HIG,2034,RE1,0.0
541,DEMINDBAGBOI_HIG,2035,RE1,0.0
542,DEMINDBAGBOI_HIG,2036,RE1,0.0
543,DEMINDBAGBOI_HIG,2037,RE1,0.02822171486555048
544,DEMINDBAGBOI_HIG,2038,RE1,0.0578386605783866
545,DEMINDBAGBOI_HIG,2039,RE1,0.08923135464231355
546,DEMINDBAGBOI_HIG,2040,RE1,0.12290715372907153
547,DEMINDBAGBOI_HIG,2041,RE1,0.1593734145104008
548,DEMINDBAGBOI_HIG,2042,RE1,0.19916920345002534
549,DEMINDBAGBOI_HIG,2043,RE1,0.24277016742770166
550,DEMINDBAGBOI_HIG,2044,RE1,0.2906202435312024
551,DEMINDBAGBOI_HIG,2045,RE1,0.3429096905124302
552,DEMINDBAGBOI_HIG,2046,RE1,0.39963850837138504
553,DEMINDBAGBOI_HIG,2047,RE1,0.4605847285641806
554,DEMINDBAGBOI_HIG,2048,RE1,0.5253678335870117
555,DEMINDBAGBOI_HIG,2049,RE1,0.593480466768138
556,DEMINDBAGBOI_HIG,2050,RE1,0.6643835616438356
557,DEMINDBAGBOI_HIG,2051,RE1,0.7375380517503805
558,DEMINDBAGBOI_HIG,2052,RE1,0.8124682902080161
559,DEMINDBAGBOI_HIG,2053,RE1,0.8887937595129376
560,DEMINDBAGBOI_HIG,2054,RE1,0.9661656519533232
561,DEMINDBAGBOI_LOW,2022,RE1,1.254807242967808
562,DEMINDBAGBOI_LOW,2023,RE1,1.3042966274303114
563,DEMINDBAGBOI_LOW,2024,RE1,1.262736464541248
564,DEMINDBAGBOI_LOW,2025,RE1,1.262332453517805
565,DEMINDBAGBOI_LOW,2026,RE1,1.2615039253863078
566,DEMINDBAGBOI_LOW,2027,RE1,1.2596717400807078
567,DEMINDBAGBOI_LOW,2028,RE1,1.2561217220063132
568,DEMINDBAGBOI_LOW,2029,RE1,1.2498720215037196
569,DEMINDBAGBOI_LOW,2030,RE1,1.239649093897482
570,DEMINDBAGBOI_LOW,2031,RE1,1.2238861478185374
571,DEMINDBAGBOI_LOW,2032,RE1,1.2007576418529713
572,DEMINDBAGBOI_LOW,2033,RE1,1.1682666601550609
573,DEMINDBAGBOI_LOW,2034,RE1,1.1244028567953481
574,DEMINDBAGBOI_LOW,2035,RE1,1.0830460939751712
575,DEMINDBAGBOI_LOW,2036,RE1,1.0344773105342941
576,DEMINDBAGBOI_LOW,2037,RE1,0.9707679350143487
577,DEMINDBAGBOI_LOW,2038,RE1,0.8928732918652713
578,DEMINDBAGBOI_LOW,2039,RE1,0.8032827485535705
579,DEMINDBAGBOI_LOW,2040,RE1,0.7061540448742675
580,DEMINDBAGBOI_LOW,2041,RE1,0.6070673636510179
581,DEMINDBAGBOI_LOW,2042,RE1,0.5123370207125095
582,DEMINDBAGBOI_LOW,2043,RE1,0.4279777063230308
583,DEMINDBAGBOI_LOW,2044,RE1,0.3586162449181887
584,DEMINDBAGBOI_LOW,2045,RE1,0.30657252144095953
585,DEMINDBAGBOI_LOW,2046,RE1,0.27154699666912924
586,DEMINDBAGBOI_LOW,2047,RE1,0.25100809066088753
587,DEMINDBAGBOI_LOW,2048,RE1,0.24116584252625095
588,DEMINDBAGBOI_LOW,2049,RE1,0.23803658474691144
589,DEMINDBAGBOI_LOW,2050,RE1,0.2383762185360607
590,DEMINDBAGBOI_LOW,2051,RE1,0.24004189349542965
591,DEMINDBAGBOI_LOW,2052,RE1,0.24191689804537797
592,DEMINDBAGBOI_LOW,2053,RE1,0.2435318263690075
593,DEMINDBAGBOI_LOW,2054,RE1,0.24480282345147258
594,DEMINDBAGBOI_MID,2022,RE1,0.00864681242713984
595,DEMINDBAGBOI_MID,2023,RE1,0.012316610841301782
596,DEMINDBAGBOI_MID,2024,RE1,0.028576691616180018
597,DEMINDBAGBOI_MID,2025,RE1,0.028567548537833398
598,DEMINDBAGBOI_MID,2026,RE1,0.028548798312767406
599,DEMINDBAGBOI_MID,2027,RE1,0.028507334558506625
600,DEMINDBAGBOI_MID,2028,RE1,0.028426994935321158
601,DEMINDBAGBOI_MID,2029,RE1,0.02828555943474664
602,DEMINDBAGBOI_MID,2030,RE1,0.028054206767090785
603,DEMINDBAGBOI_MID,2031,RE1,0.027697479245783165
604,DEMINDBAGBOI_MID,2032,RE1,0.027174063472911625
605,DEMINDBAGBOI_MID,2033,RE1,0.026438767716147796
606,DEMINDBAGBOI_MID,2034,RE1,0.02544609631010055
607,DEMINDBAGBOI_MID,2035,RE1,0.02415572488041416
608,DEMINDBAGBOI_MID,2036,RE1,0.05298129236023941
609,DEMINDBAGBOI_MID,2037,RE1,0.08087249487044679
610,DEMINDBAGBOI_MID,2038,RE1,0.107662846232337
611,DEMINDBAGBOI_MID,2039,RE1,0.13315931010006724
612,DEMINDBAGBOI_MID,2040,RE1,0.1572390340779614
613,DEMINDBAGBOI_MID,2041,RE1,0.17968451757567286
614,DEMINDBAGBOI_MID,2042,RE1,0.20035829357800797
615,DEMINDBAGBOI_MID,2043,RE1,0.2191161143141711
616,DEMINDBAGBOI_MID,2044,RE1,0.23584430789886826
617,DEMINDBAGBOI_MID,2045,RE1,0.25047068878459794
618,DEMINDBAGBOI_MID,2046,RE1,0.26298847816974885
619,DEMINDBAGBOI_MID,2047,RE1,0.27346507078214805
620,DEMINDBAGBOI_MID,2048,RE1,0.28203235975211377
621,DEMINDBAGBOI_MID,2049,RE1,0.2888812740648351
622,DEMINDBAGBOI_MID,2050,RE1,0.294250471886478
623,DEMINDBAGBOI_MID,2051,RE1,0.29837182368421644
624,DEMINDBAGBOI_MID,2052,RE1,0.30150042223122275
625,DEMINDBAGBOI_MID,2053,RE1,0.3038440249746813
626,DEMINDBAGBOI_MID,2054,RE1,0.30558740487921643
693,DEMINDBAGFUR_LOW,2022,RE1,0.0583896616660553
694,DEMINDBAGFUR_LOW,2023,RE1,0.06069254000137018
695,DEMINDBAGFUR_LOW,2024,RE1,0.05875863034036181
696,DEMINDBAGFUR_LOW,2025,RE1,0.058739830586773845
697,DEMINDBAGFUR_LOW,2026,RE1,0.05870127687460014
698,DEMINDBAGFUR_LOW,2027,RE1,0.05861602021011796
699,DEMINDBAGFUR_LOW,2028,RE1,0.058450828021888314
700,DEMINDBAGFUR_LOW,2029,RE1,0.0581600121217526
701,DEMINDBAGFUR_LOW,2030,RE1,0.0576843109433365
702,DEMINDBAGFUR_LOW,2031,RE1,0.056950817338188735
703,DEMINDBAGFUR_LOW,2032,RE1,0.055874583800536844
704,DEMINDBAGFUR_LOW,2033,RE1,0.054362688296927635
705,DEMINDBAGFUR_LOW,2034,RE1,0.05232158385486015
706,DEMINDBAGFUR_LOW,2035,RE1,0.04966835657239282
707,DEMINDBAGFUR_LOW,2036,RE1,0.04634592425912671
708,DEMINDBAGFUR_LOW,2037,RE1,0.04234109136733543
709,DEMINDBAGFUR_LOW,2038,RE1,0.03770273842734177
710,DEMINDBAGFUR_LOW,2039,RE1,0.032555555879977174
711,DEMINDBAGFUR_LOW,2040,RE1,0.027103343702918475
712,DEMINDBAGFUR_LOW,2041,RE1,0.02161609209361168
713,DEMINDBAGFUR_LOW,2042,RE1,0.01639795249460426
714,DEMINDBAGFUR_LOW,2043,RE1,0.011739133939815068
