,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR
1397375,RE1,S101,UPSREG,TRARVT,2045,0.0,2045,UPSREG
1397376,RE1,S101,UPSREG,TRARVT,2046,0.0,2046,UPSREG
1397377,RE1,S101,UPSREG,TRARVT,2047,0.0,2047,UPSREG
1397378,RE1,S101,UPSREG,TRARVT,2048,0.0,2048,UPSREG
1397379,RE1,S101,UPSREG,TRARVT,2049,0.0,2049,UPSREG
1397380,RE1,S101,UPSREG,TRARVT,2050,0.0,2050,UPSREG
1397381,RE1,S101,UPSREG,TRARVT,2051,0.0,2051,UPSREG
1397382,RE1,S101,UPSREG,TRARVT,2052,0.0,2052,UPSREG
1397383,RE1,S101,UPSREG,TRARVT,2053,0.0,2053,UPSREG
1397384,RE1,S101,UPSREG,TRARVT,2054,0.0,2054,UPSREG
1397385,RE1,S101,UPSREG,TRAMAS,2022,0.0,2022,UPSREG
1397386,RE1,S101,UPSREG,TRAMAS,2023,0.0,2023,UPSREG
1397387,RE1,S101,UPSREG,TRAMAS,2024,0.0,2024,UPSREG
1397388,RE1,S101,UPSREG,TRAMAS,2025,0.0,2025,UPSREG
1397389,RE1,S101,UPSREG,TRAMAS,2026,0.0,2026,UPSREG
1397390,RE1,S101,UPSREG,TRAMAS,2027,0.0,2027,UPSREG
1397391,RE1,S101,UPSREG,TRAMAS,2028,0.0,2028,UPSREG
1397392,RE1,S101,UPSREG,TRAMAS,2029,0.0,2029,UPSREG
1397393,RE1,S101,UPSREG,TRAMAS,2030,0.0,2030,UPSREG
1397394,RE1,S101,UPSREG,TRAMAS,2031,0.0,2031,UPSREG
1397395,RE1,S101,UPSREG,TRAMAS,2032,0.0,2032,UPSREG
1397396,RE1,S101,UPSREG,TRAMAS,2033,0.0,2033,UPSREG
1397397,RE1,S101,UPSREG,TRAMAS,2034,0.0,2034,UPSREG
1397398,RE1,S101,UPSREG,TRAMAS,2035,0.0,2035,UPSREG
1397399,RE1,S101,UPSREG,TRAMAS,2036,0.0,2036,UPSREG
1397400,RE1,S101,UPSREG,TRAMAS,2037,0.0,2037,UPSREG
1397401,RE1,S101,UPSREG,TRAMAS,2038,0.0,2038,UPSREG
1397402,RE1,S101,UPSREG,TRAMAS,2039,0.0,2039,UPSREG
1397403,RE1,S101,UPSREG,TRAMAS,2040,0.0,2040,UPSREG
1397404,RE1,S101,UPSREG,TRAMAS,2041,0.0,2041,UPSREG
1397405,RE1,S101,UPSREG,TRAMAS,2042,0.0,2042,UPSREG
1397406,RE1,S101,UPSREG,TRAMAS,2043,0.0,2043,UPSREG
1397407,RE1,S101,UPSREG,TRAMAS,2044,0.0,2044,UPSREG
1397408,RE1,S101,UPSREG,TRAMAS,2045,0.0,2045,UPSREG
1397409,RE1,S101,UPSREG,TRAMAS,2046,0.0,2046,UPSREG
1397410,RE1,S101,UPSREG,TRAMAS,2047,0.0,2047,UPSREG
1397411,RE1,S101,UPSREG,TRAMAS,2048,0.0,2048,UPSREG
1397412,RE1,S101,UPSREG,TRAMAS,2049,0.0,2049,UPSREG
1397413,RE1,S101,UPSREG,TRAMAS,2050,0.0,2050,UPSREG
1397414,RE1,S101,UPSREG,TRAMAS,2051,0.0,2051,UPSREG
1397415,RE1,S101,UPSREG,TRAMAS,2052,0.0,2052,UPSREG
1397416,RE1,S101,UPSREG,TRAMAS,2053,0.0,2053,UPSREG
1397417,RE1,S101,UPSREG,TRAMAS,2054,0.0,2054,UPSREG
1397418,RE1,S101,UPSREG,TRABUS,2022,0.0,2022,UPSREG
1397419,RE1,S101,UPSREG,TRABUS,2023,0.0,2023,UPSREG
1397420,RE1,S101,UPSREG,TRABUS,2024,0.0,2024,UPSREG
1397421,RE1,S101,UPSREG,TRABUS,2025,0.0,2025,UPSREG
1397422,RE1,S101,UPSREG,TRABUS,2026,0.0,2026,UPSREG
1397423,RE1,S101,UPSREG,TRABUS,2027,0.0,2027,UPSREG
1397424,RE1,S101,UPSREG,TRABUS,2028,0.0,2028,UPSREG
1397425,RE1,S101,UPSREG,TRABUS,2029,0.0,2029,UPSREG
1397426,RE1,S101,UPSREG,TRABUS,2030,0.0,2030,UPSREG
1397427,RE1,S101,UPSREG,TRABUS,2031,0.0,2031,UPSREG
1397428,RE1,S101,UPSREG,TRABUS,2032,0.0,2032,UPSREG
1397429,RE1,S101,UPSREG,TRABUS,2033,0.0,2033,UPSREG
1397430,RE1,S101,UPSREG,TRABUS,2034,0.0,2034,UPSREG
1397431,RE1,S101,UPSREG,TRABUS,2035,0.0,2035,UPSREG
1397432,RE1,S101,UPSREG,TRABUS,2036,0.0,2036,UPSREG
1397433,RE1,S101,UPSREG,TRABUS,2037,0.0,2037,UPSREG
1397434,RE1,S101,UPSREG,TRABUS,2038,0.0,2038,UPSREG
1397435,RE1,S101,UPSREG,TRABUS,2039,0.0,2039,UPSREG
1397436,RE1,S101,UPSREG,TRABUS,2040,0.0,2040,UPSREG
1397437,RE1,S101,UPSREG,TRABUS,2041,0.0,2041,UPSREG
1397438,RE1,S101,UPSREG,TRABUS,2042,0.0,2042,UPSREG
1397439,RE1,S101,UPSREG,TRABUS,2043,0.0,2043,UPSREG
1397440,RE1,S101,UPSREG,TRABUS,2044,0.0,2044,UPSREG
1397441,RE1,S101,UPSREG,TRABUS,2045,0.0,2045,UPSREG
1397442,RE1,S101,UPSREG,TRABUS,2046,0.0,2046,UPSREG
1397443,RE1,S101,UPSREG,TRABUS,2047,0.0,2047,UPSREG
1397444,RE1,S101,UPSREG,TRABUS,2048,0.0,2048,UPSREG
1397445,RE1,S101,UPSREG,TRABUS,2049,0.0,2049,UPSREG
1397446,RE1,S101,UPSREG,TRABUS,2050,0.0,2050,UPSREG
1397447,RE1,S101,UPSREG,TRABUS,2051,0.0,2051,UPSREG
1397448,RE1,S101,UPSREG,TRABUS,2052,0.0,2052,UPSREG
1397449,RE1,S101,UPSREG,TRABUS,2053,0.0,2053,UPSREG
1397450,RE1,S101,UPSREG,TRABUS,2054,0.0,2054,UPSREG
1397451,RE1,S101,UPSREG,TRAFWD,2022,0.0,2022,UPSREG
1397452,RE1,S101,UPSREG,TRAFWD,2023,0.0,2023,UPSREG
1397453,RE1,S101,UPSREG,TRAFWD,2024,0.0,2024,UPSREG
1397454,RE1,S101,UPSREG,TRAFWD,2025,0.0,2025,UPSREG
1397455,RE1,S101,UPSREG,TRAFWD,2026,0.0,2026,UPSREG
1397456,RE1,S101,UPSREG,TRAFWD,2027,0.0,2027,UPSREG
1397457,RE1,S101,UPSREG,TRAFWD,2028,0.0,2028,UPSREG
1397458,RE1,S101,UPSREG,TRAFWD,2029,0.0,2029,UPSREG
1397459,RE1,S101,UPSREG,TRAFWD,2030,0.0,2030,UPSREG
1397460,RE1,S101,UPSREG,TRAFWD,2031,0.0,2031,UPSREG
1397461,RE1,S101,UPSREG,TRAFWD,2032,0.0,2032,UPSREG
1397462,RE1,S101,UPSREG,TRAFWD,2033,0.0,2033,UPSREG
1397463,RE1,S101,UPSREG,TRAFWD,2034,0.0,2034,UPSREG
1397464,RE1,S101,UPSREG,TRAFWD,2035,0.0,2035,UPSREG
1397465,RE1,S101,UPSREG,TRAFWD,2036,0.0,2036,UPSREG
1397466,RE1,S101,UPSREG,TRAFWD,2037,0.0,2037,UPSREG
1397467,RE1,S101,UPSREG,TRAFWD,2038,0.0,2038,UPSREG
1397468,RE1,S101,UPSREG,TRAFWD,2039,0.0,2039,UPSREG
1397469,RE1,S101,UPSREG,TRAFWD,2040,0.0,2040,UPSREG
1397470,RE1,S101,UPSREG,TRAFWD,2041,0.0,2041,UPSREG
1397471,RE1,S101,UPSREG,TRAFWD,2042,0.0,2042,UPSREG
1397472,RE1,S101,UPSREG,TRAFWD,2043,0.0,2043,UPSREG
1397473,RE1,S101,UPSREG,TRAFWD,2044,0.0,2044,UPSREG
1397474,RE1,S101,UPSREG,TRAFWD,2045,0.0,2045,UPSREG
1397475,RE1,S101,UPSREG,TRAFWD,2046,0.0,2046,UPSREG
1397476,RE1,S101,UPSREG,TRAFWD,2047,0.0,2047,UPSREG
1397477,RE1,S101,UPSREG,TRAFWD,2048,0.0,2048,UPSREG
1397478,RE1,S101,UPSREG,TRAFWD,2049,0.0,2049,UPSREG
1397479,RE1,S101,UPSREG,TRAFWD,2050,0.0,2050,UPSREG
1397480,RE1,S101,UPSREG,TRAFWD,2051,0.0,2051,UPSREG
1397481,RE1,S101,UPSREG,TRAFWD,2052,0.0,2052,UPSREG
1397482,RE1,S101,UPSREG,TRAFWD,2053,0.0,2053,UPSREG
1397483,RE1,S101,UPSREG,TRAFWD,2054,0.0,2054,UPSREG
1397484,RE1,S101,UPSREG,TRALPV,2022,0.0,2022,UPSREG
1397485,RE1,S101,UPSREG,TRALPV,2023,0.0,2023,UPSREG
1397486,RE1,S101,UPSREG,TRALPV,2024,0.0,2024,UPSREG
1397487,RE1,S101,UPSREG,TRALPV,2025,0.0,2025,UPSREG
1397488,RE1,S101,UPSREG,TRALPV,2026,0.0,2026,UPSREG
1397489,RE1,S101,UPSREG,TRALPV,2027,0.0,2027,UPSREG
1397490,RE1,S101,UPSREG,TRALPV,2028,0.0,2028,UPSREG
1397491,RE1,S101,UPSREG,TRALPV,2029,0.0,2029,UPSREG
1397492,RE1,S101,UPSREG,TRALPV,2030,0.0,2030,UPSREG
1397493,RE1,S101,UPSREG,TRALPV,2031,0.0,2031,UPSREG
1397494,RE1,S101,UPSREG,TRALPV,2032,0.0,2032,UPSREG
1397495,RE1,S101,UPSREG,TRALPV,2033,0.0,2033,UPSREG
1397496,RE1,S101,UPSREG,TRALPV,2034,0.0,2034,UPSREG
1397497,RE1,S101,UPSREG,TRALPV,2035,0.0,2035,UPSREG
1397498,RE1,S101,UPSREG,TRALPV,2036,0.0,2036,UPSREG
1397499,RE1,S101,UPSREG,TRALPV,2037,0.0,2037,UPSREG
1397500,RE1,S101,UPSREG,TRALPV,2038,0.0,2038,UPSREG
1397501,RE1,S101,UPSREG,TRALPV,2039,0.0,2039,UPSREG
1397502,RE1,S101,UPSREG,TRALPV,2040,0.0,2040,UPSREG
1397503,RE1,S101,UPSREG,TRALPV,2041,0.0,2041,UPSREG
1397504,RE1,S101,UPSREG,TRALPV,2042,0.0,2042,UPSREG
1397505,RE1,S101,UPSREG,TRALPV,2043,0.0,2043,UPSREG
1397506,RE1,S101,UPSREG,TRALPV,2044,0.0,2044,UPSREG
1397507,RE1,S101,UPSREG,TRALPV,2045,0.0,2045,UPSREG
1397508,RE1,S101,UPSREG,TRALPV,2046,0.0,2046,UPSREG
1397509,RE1,S101,UPSREG,TRALPV,2047,0.0,2047,UPSREG
1397510,RE1,S101,UPSREG,TRALPV,2048,0.0,2048,UPSREG
1397511,RE1,S101,UPSREG,TRALPV,2049,0.0,2049,UPSREG
1397512,RE1,S101,UPSREG,TRALPV,2050,0.0,2050,UPSREG
1397513,RE1,S101,UPSREG,TRALPV,2051,0.0,2051,UPSREG
1397514,RE1,S101,UPSREG,TRALPV,2052,0.0,2052,UPSREG
1397515,RE1,S101,UPSREG,TRALPV,2053,0.0,2053,UPSREG
1397516,RE1,S101,UPSREG,TRALPV,2054,0.0,2054,UPSREG
1397517,RE1,S101,UPSREG,TRAMIC,2022,0.0,2022,UPSREG
1397518,RE1,S101,UPSREG,TRAMIC,2023,0.0,2023,UPSREG
1397519,RE1,S101,UPSREG,TRAMIC,2024,0.0,2024,UPSREG
1397520,RE1,S101,UPSREG,TRAMIC,2025,0.0,2025,UPSREG
1397521,RE1,S101,UPSREG,TRAMIC,2026,0.0,2026,UPSREG
1397522,RE1,S101,UPSREG,TRAMIC,2027,0.0,2027,UPSREG
1397523,RE1,S101,UPSREG,TRAMIC,2028,0.0,2028,UPSREG
1397524,RE1,S101,UPSREG,TRAMIC,2029,0.0,2029,UPSREG
1397525,RE1,S101,UPSREG,TRAMIC,2030,0.0,2030,UPSREG
1397526,RE1,S101,UPSREG,TRAMIC,2031,0.0,2031,UPSREG
1397527,RE1,S101,UPSREG,TRAMIC,2032,0.0,2032,UPSREG
1397528,RE1,S101,UPSREG,TRAMIC,2033,0.0,2033,UPSREG
1397529,RE1,S101,UPSREG,TRAMIC,2034,0.0,2034,UPSREG
1397530,RE1,S101,UPSREG,TRAMIC,2035,0.0,2035,UPSREG
1397531,RE1,S101,UPSREG,TRAMIC,2036,0.0,2036,UPSREG
1397532,RE1,S101,UPSREG,TRAMIC,2037,0.0,2037,UPSREG
1397533,RE1,S101,UPSREG,TRAMIC,2038,0.0,2038,UPSREG
1397534,RE1,S101,UPSREG,TRAMIC,2039,0.0,2039,UPSREG
1397535,RE1,S101,UPSREG,TRAMIC,2040,0.0,2040,UPSREG
1397536,RE1,S101,UPSREG,TRAMIC,2041,0.0,2041,UPSREG
1397537,RE1,S101,UPSREG,TRAMIC,2042,0.0,2042,UPSREG
1397538,RE1,S101,UPSREG,TRAMIC,2043,0.0,2043,UPSREG
1397539,RE1,S101,UPSREG,TRAMIC,2044,0.0,2044,UPSREG
1397540,RE1,S101,UPSREG,TRAMIC,2045,0.0,2045,UPSREG
1397541,RE1,S101,UPSREG,TRAMIC,2046,0.0,2046,UPSREG
1397542,RE1,S101,UPSREG,TRAMIC,2047,0.0,2047,UPSREG
1397543,RE1,S101,UPSREG,TRAMIC,2048,0.0,2048,UPSREG
1397544,RE1,S101,UPSREG,TRAMIC,2049,0.0,2049,UPSREG
1397545,RE1,S101,UPSREG,TRAMIC,2050,0.0,2050,UPSREG
1397546,RE1,S101,UPSREG,TRAMIC,2051,0.0,2051,UPSREG
1397547,RE1,S101,UPSREG,TRAMIC,2052,0.0,2052,UPSREG
1397548,RE1,S101,UPSREG,TRAMIC,2053,0.0,2053,UPSREG
1397549,RE1,S101,UPSREG,TRAMIC,2054,0.0,2054,UPSREG
1397550,RE1,S101,UPSREG,TRAMRT,2022,0.0,2022,UPSREG
1397551,RE1,S101,UPSREG,TRAMRT,2023,0.0,2023,UPSREG
1397552,RE1,S101,UPSREG,TRAMRT,2024,0.0,2024,UPSREG
1397553,RE1,S101,UPSREG,TRAMRT,2025,0.0,2025,UPSREG
1397554,RE1,S101,UPSREG,TRAMRT,2026,0.0,2026,UPSREG
1397555,RE1,S101,UPSREG,TRAMRT,2027,0.0,2027,UPSREG
1397556,RE1,S101,UPSREG,TRAMRT,2028,0.0,2028,UPSREG
1397557,RE1,S101,UPSREG,TRAMRT,2029,0.0,2029,UPSREG
1397558,RE1,S101,UPSREG,TRAMRT,2030,0.0,2030,UPSREG
1397559,RE1,S101,UPSREG,TRAMRT,2031,0.0,2031,UPSREG
1397560,RE1,S101,UPSREG,TRAMRT,2032,0.0,2032,UPSREG
1397561,RE1,S101,UPSREG,TRAMRT,2033,0.0,2033,UPSREG
1397562,RE1,S101,UPSREG,TRAMRT,2034,0.0,2034,UPSREG
1397563,RE1,S101,UPSREG,TRAMRT,2035,0.0,2035,UPSREG
1397564,RE1,S101,UPSREG,TRAMRT,2036,0.0,2036,UPSREG
1397565,RE1,S101,UPSREG,TRAMRT,2037,0.0,2037,UPSREG
1397566,RE1,S101,UPSREG,TRAMRT,2038,0.0,2038,UPSREG
1397567,RE1,S101,UPSREG,TRAMRT,2039,0.0,2039,UPSREG
1397568,RE1,S101,UPSREG,TRAMRT,2040,0.0,2040,UPSREG
1397569,RE1,S101,UPSREG,TRAMRT,2041,0.0,2041,UPSREG
1397570,RE1,S101,UPSREG,TRAMRT,2042,0.0,2042,UPSREG
1397571,RE1,S101,UPSREG,TRAMRT,2043,0.0,2043,UPSREG
1397572,RE1,S101,UPSREG,TRAMRT,2044,0.0,2044,UPSREG
1397573,RE1,S101,UPSREG,TRAMRT,2045,0.0,2045,UPSREG
1397574,RE1,S101,UPSREG,TRAMRT,2046,0.0,2046,UPSREG
1397575,RE1,S101,UPSREG,TRAMRT,2047,0.0,2047,UPSREG
1397576,RE1,S101,UPSREG,TRAMRT,2048,0.0,2048,UPSREG
1397577,RE1,S101,UPSREG,TRAMRT,2049,0.0,2049,UPSREG
1397578,RE1,S101,UPSREG,TRAMRT,2050,0.0,2050,UPSREG
1397579,RE1,S101,UPSREG,TRAMRT,2051,0.0,2051,UPSREG
1397580,RE1,S101,UPSREG,TRAMRT,2052,0.0,2052,UPSREG
1397581,RE1,S101,UPSREG,TRAMRT,2053,0.0,2053,UPSREG
1397582,RE1,S101,UPSREG,TRAMRT,2054,0.0,2054,UPSREG
1397583,RE1,S101,UPSREG,TRASTT,2022,0.0,2022,UPSREG
1397584,RE1,S101,UPSREG,TRASTT,2023,0.0,2023,UPSREG
1397585,RE1,S101,UPSREG,TRASTT,2024,0.0,2024,UPSREG
1397586,RE1,S101,UPSREG,TRASTT,2025,0.0,2025,UPSREG
1397587,RE1,S101,UPSREG,TRASTT,2026,0.0,2026,UPSREG
1397588,RE1,S101,UPSREG,TRASTT,2027,0.0,2027,UPSREG
1397589,RE1,S101,UPSREG,TRASTT,2028,0.0,2028,UPSREG
1397590,RE1,S101,UPSREG,TRASTT,2029,0.0,2029,UPSREG
1397591,RE1,S101,UPSREG,TRASTT,2030,0.0,2030,UPSREG
1397592,RE1,S101,UPSREG,TRASTT,2031,0.0,2031,UPSREG
1397593,RE1,S101,UPSREG,TRASTT,2032,0.0,2032,UPSREG
1397594,RE1,S101,UPSREG,TRASTT,2033,0.0,2033,UPSREG
1397595,RE1,S101,UPSREG,TRASTT,2034,0.0,2034,UPSREG
1397596,RE1,S101,UPSREG,TRASTT,2035,0.0,2035,UPSREG
1397597,RE1,S101,UPSREG,TRASTT,2036,0.0,2036,UPSREG
1397598,RE1,S101,UPSREG,TRASTT,2037,0.0,2037,UPSREG
1397599,RE1,S101,UPSREG,TRASTT,2038,0.0,2038,UPSREG
1397600,RE1,S101,UPSREG,TRASTT,2039,0.0,2039,UPSREG
1397601,RE1,S101,UPSREG,TRASTT,2040,0.0,2040,UPSREG
1397602,RE1,S101,UPSREG,TRASTT,2041,0.0,2041,UPSREG
1397603,RE1,S101,UPSREG,TRASTT,2042,0.0,2042,UPSREG
1397604,RE1,S101,UPSREG,TRASTT,2043,0.0,2043,UPSREG
1397605,RE1,S101,UPSREG,TRASTT,2044,0.0,2044,UPSREG
1397606,RE1,S101,UPSREG,TRASTT,2045,0.0,2045,UPSREG
1397607,RE1,S101,UPSREG,TRASTT,2046,0.0,2046,UPSREG
1397608,RE1,S101,UPSREG,TRASTT,2047,0.0,2047,UPSREG
1397609,RE1,S101,UPSREG,TRASTT,2048,0.0,2048,UPSREG
1397610,RE1,S101,UPSREG,TRASTT,2049,0.0,2049,UPSREG
1397611,RE1,S101,UPSREG,TRASTT,2050,0.0,2050,UPSREG
1397612,RE1,S101,UPSREG,TRASTT,2051,0.0,2051,UPSREG
1397613,RE1,S101,UPSREG,TRASTT,2052,0.0,2052,UPSREG
1397614,RE1,S101,UPSREG,TRASTT,2053,0.0,2053,UPSREG
1397615,RE1,S101,UPSREG,TRASTT,2054,0.0,2054,UPSREG
1397616,RE1,S101,UPSREG,TRATAX,2022,0.0,2022,UPSREG
1397617,RE1,S101,UPSREG,TRATAX,2023,0.0,2023,UPSREG
1397618,RE1,S101,UPSREG,TRATAX,2024,0.0,2024,UPSREG
1397619,RE1,S101,UPSREG,TRATAX,2025,0.0,2025,UPSREG
1397620,RE1,S101,UPSREG,TRATAX,2026,0.0,2026,UPSREG
1397621,RE1,S101,UPSREG,TRATAX,2027,0.0,2027,UPSREG
1397622,RE1,S101,UPSREG,TRATAX,2028,0.0,2028,UPSREG
1397623,RE1,S101,UPSREG,TRATAX,2029,0.0,2029,UPSREG
1397624,RE1,S101,UPSREG,TRATAX,2030,0.0,2030,UPSREG
1397625,RE1,S101,UPSREG,TRATAX,2031,0.0,2031,UPSREG
1397626,RE1,S101,UPSREG,TRATAX,2032,0.0,2032,UPSREG
1397627,RE1,S101,UPSREG,TRATAX,2033,0.0,2033,UPSREG
1397628,RE1,S101,UPSREG,TRATAX,2034,0.0,2034,UPSREG
1397629,RE1,S101,UPSREG,TRATAX,2035,0.0,2035,UPSREG
1397630,RE1,S101,UPSREG,TRATAX,2036,0.0,2036,UPSREG
1397631,RE1,S101,UPSREG,TRATAX,2037,0.0,2037,UPSREG
1397632,RE1,S101,UPSREG,TRATAX,2038,0.0,2038,UPSREG
1397633,RE1,S101,UPSREG,TRATAX,2039,0.0,2039,UPSREG
1397634,RE1,S101,UPSREG,TRATAX,2040,0.0,2040,UPSREG
1397635,RE1,S101,UPSREG,TRATAX,2041,0.0,2041,UPSREG
1397636,RE1,S101,UPSREG,TRATAX,2042,0.0,2042,UPSREG
1397637,RE1,S101,UPSREG,TRATAX,2043,0.0,2043,UPSREG
1397638,RE1,S101,UPSREG,TRATAX,2044,0.0,2044,UPSREG
1397639,RE1,S101,UPSREG,TRATAX,2045,0.0,2045,UPSREG
1397640,RE1,S101,UPSREG,TRATAX,2046,0.0,2046,UPSREG
1397641,RE1,S101,UPSREG,TRATAX,2047,0.0,2047,UPSREG
1397642,RE1,S101,UPSREG,TRATAX,2048,0.0,2048,UPSREG
1397643,RE1,S101,UPSREG,TRATAX,2049,0.0,2049,UPSREG
1397644,RE1,S101,UPSREG,TRATAX,2050,0.0,2050,UPSREG
1397645,RE1,S101,UPSREG,TRATAX,2051,0.0,2051,UPSREG
1397646,RE1,S101,UPSREG,TRATAX,2052,0.0,2052,UPSREG
1397647,RE1,S101,UPSREG,TRATAX,2053,0.0,2053,UPSREG
1397648,RE1,S101,UPSREG,TRATAX,2054,0.0,2054,UPSREG
1397649,RE1,S101,UPSREG,TRATCK,2022,0.0,2022,UPSREG
1397650,RE1,S101,UPSREG,TRATCK,2023,0.0,2023,UPSREG
1397651,RE1,S101,UPSREG,TRATCK,2024,0.0,2024,UPSREG
1397652,RE1,S101,UPSREG,TRATCK,2025,0.0,2025,UPSREG
1397653,RE1,S101,UPSREG,TRATCK,2026,0.0,2026,UPSREG
1397654,RE1,S101,UPSREG,TRATCK,2027,0.0,2027,UPSREG
1397655,RE1,S101,UPSREG,TRATCK,2028,0.0,2028,UPSREG
1397656,RE1,S101,UPSREG,TRATCK,2029,0.0,2029,UPSREG
1397657,RE1,S101,UPSREG,TRATCK,2030,0.0,2030,UPSREG
1397658,RE1,S101,UPSREG,TRATCK,2031,0.0,2031,UPSREG
1397659,RE1,S101,UPSREG,TRATCK,2032,0.0,2032,UPSREG
1397660,RE1,S101,UPSREG,TRATCK,2033,0.0,2033,UPSREG
1397661,RE1,S101,UPSREG,TRATCK,2034,0.0,2034,UPSREG
1397662,RE1,S101,UPSREG,TRATCK,2035,0.0,2035,UPSREG
1397663,RE1,S101,UPSREG,TRATCK,2036,0.0,2036,UPSREG
1397664,RE1,S101,UPSREG,TRATCK,2037,0.0,2037,UPSREG
1397665,RE1,S101,UPSREG,TRATCK,2038,0.0,2038,UPSREG
1397666,RE1,S101,UPSREG,TRATCK,2039,0.0,2039,UPSREG
1397667,RE1,S101,UPSREG,TRATCK,2040,0.0,2040,UPSREG
1397668,RE1,S101,UPSREG,TRATCK,2041,0.0,2041,UPSREG
1397669,RE1,S101,UPSREG,TRATCK,2042,0.0,2042,UPSREG
1397670,RE1,S101,UPSREG,TRATCK,2043,0.0,2043,UPSREG
1397671,RE1,S101,UPSREG,TRATCK,2044,0.0,2044,UPSREG
1397672,RE1,S101,UPSREG,TRATCK,2045,0.0,2045,UPSREG
1397673,RE1,S101,UPSREG,TRATCK,2046,0.0,2046,UPSREG
1397674,RE1,S101,UPSREG,TRATCK,2047,0.0,2047,UPSREG
1397675,RE1,S101,UPSREG,TRATCK,2048,0.0,2048,UPSREG
1397676,RE1,S101,UPSREG,TRATCK,2049,0.0,2049,UPSREG
1397677,RE1,S101,UPSREG,TRATCK,2050,0.0,2050,UPSREG
1397678,RE1,S101,UPSREG,TRATCK,2051,0.0,2051,UPSREG
1397679,RE1,S101,UPSREG,TRATCK,2052,0.0,2052,UPSREG
1397680,RE1,S101,UPSREG,TRATCK,2053,0.0,2053,UPSREG
1397681,RE1,S101,UPSREG,TRATCK,2054,0.0,2054,UPSREG
1397682,RE1,S101,UPSREG,TRAMET,2022,0.0,2022,UPSREG
1397683,RE1,S101,UPSREG,TRAMET,2023,0.0,2023,UPSREG
1397684,RE1,S101,UPSREG,TRAMET,2024,0.0,2024,UPSREG
1397685,RE1,S101,UPSREG,TRAMET,2025,0.0,2025,UPSREG
1397686,RE1,S101,UPSREG,TRAMET,2026,0.0,2026,UPSREG
1397687,RE1,S101,UPSREG,TRAMET,2027,0.0,2027,UPSREG
1397688,RE1,S101,UPSREG,TRAMET,2028,0.0,2028,UPSREG
1397689,RE1,S101,UPSREG,TRAMET,2029,0.0,2029,UPSREG
1397690,RE1,S101,UPSREG,TRAMET,2030,0.0,2030,UPSREG
1397691,RE1,S101,UPSREG,TRAMET,2031,0.0,2031,UPSREG
1397692,RE1,S101,UPSREG,TRAMET,2032,0.0,2032,UPSREG
1397693,RE1,S101,UPSREG,TRAMET,2033,0.0,2033,UPSREG
1397694,RE1,S101,UPSREG,TRAMET,2034,0.0,2034,UPSREG
1397695,RE1,S101,UPSREG,TRAMET,2035,0.0,2035,UPSREG
1397696,RE1,S101,UPSREG,TRAMET,2036,0.0,2036,UPSREG
1397697,RE1,S101,UPSREG,TRAMET,2037,0.0,2037,UPSREG
1397698,RE1,S101,UPSREG,TRAMET,2038,0.0,2038,UPSREG
1397699,RE1,S101,UPSREG,TRAMET,2039,0.0,2039,UPSREG
1397700,RE1,S101,UPSREG,TRAMET,2040,0.0,2040,UPSREG
1397701,RE1,S101,UPSREG,TRAMET,2041,0.0,2041,UPSREG
1397702,RE1,S101,UPSREG,TRAMET,2042,0.0,2042,UPSREG
1397703,RE1,S101,UPSREG,TRAMET,2043,0.0,2043,UPSREG
1397704,RE1,S101,UPSREG,TRAMET,2044,0.0,2044,UPSREG
1397705,RE1,S101,UPSREG,TRAMET,2045,0.0,2045,UPSREG
1397706,RE1,S101,UPSREG,TRAMET,2046,0.0,2046,UPSREG
1397707,RE1,S101,UPSREG,TRAMET,2047,0.0,2047,UPSREG
1397708,RE1,S101,UPSREG,TRAMET,2048,0.0,2048,UPSREG
1397709,RE1,S101,UPSREG,TRAMET,2049,0.0,2049,UPSREG
1397710,RE1,S101,UPSREG,TRAMET,2050,0.0,2050,UPSREG
1397711,RE1,S101,UPSREG,TRAMET,2051,0.0,2051,UPSREG
1397712,RE1,S101,UPSREG,TRAMET,2052,0.0,2052,UPSREG
1397713,RE1,S101,UPSREG,TRAMET,2053,0.0,2053,UPSREG
1397714,RE1,S101,UPSREG,TRAMET,2054,0.0,2054,UPSREG
1397715,RE1,S101,UPSREG,TRAMTC,2022,0.0,2022,UPSREG
1397716,RE1,S101,UPSREG,TRAMTC,2023,0.0,2023,UPSREG
1397717,RE1,S101,UPSREG,TRAMTC,2024,0.0,2024,UPSREG
1397718,RE1,S101,UPSREG,TRAMTC,2025,0.0,2025,UPSREG
1397719,RE1,S101,UPSREG,TRAMTC,2026,0.0,2026,UPSREG
1397720,RE1,S101,UPSREG,TRAMTC,2027,0.0,2027,UPSREG
1397721,RE1,S101,UPSREG,TRAMTC,2028,0.0,2028,UPSREG
1397722,RE1,S101,UPSREG,TRAMTC,2029,0.0,2029,UPSREG
1397723,RE1,S101,UPSREG,TRAMTC,2030,0.0,2030,UPSREG
1397724,RE1,S101,UPSREG,TRAMTC,2031,0.0,2031,UPSREG
1397725,RE1,S101,UPSREG,TRAMTC,2032,0.0,2032,UPSREG
1397726,RE1,S101,UPSREG,TRAMTC,2033,0.0,2033,UPSREG
1397727,RE1,S101,UPSREG,TRAMTC,2034,0.0,2034,UPSREG
1397728,RE1,S101,UPSREG,TRAMTC,2035,0.0,2035,UPSREG
