REGION,FUEL,YEAR,VALUE
RE1,ELCZNI,2029,0.0
RE1,ELCZNI,2030,0.0
RE1,ELCZNI,2031,0.0
RE1,ELCZNI,2032,0.0
RE1,ELCZNI,2033,0.0
RE1,ELCZNI,2034,0.0
RE1,ELCZNI,2035,0.0
RE1,ELCZNI,2036,0.0
RE1,ELCZNI,2037,0.0
RE1,ELCZNI,2038,0.0
RE1,ELCZNI,2039,0.0
RE1,ELCZNI,2040,0.0
RE1,ELCZNI,2041,0.0
RE1,ELCZNI,2042,0.0
RE1,ELCZNI,2043,0.0
RE1,ELCZNI,2044,0.0
RE1,ELCZNI,2045,0.0
RE1,ELCZNI,2046,0.0
RE1,ELCZNI,2047,0.0
RE1,ELCZNI,2048,0.0
RE1,ELCZNI,2049,0.0
RE1,ELCZNI,2050,0.0
RE1,ELCZNI,2051,0.0
RE1,ELCZNI,2052,0.0
RE1,ELCZNI,2053,0.0
RE1,ELCZNI,2054,0.0
RE1,RESREF_URB,2022,6.533117223052414
RE1,RESREF_URB,2023,6.813117632333879
RE1,RESREF_URB,2024,7.092309189608534
RE1,RESREF_URB,2025,7.377691199104577
RE1,RESREF_URB,2026,7.6674425885935475
RE1,RESREF_URB,2027,7.960554677131241
RE1,RESREF_URB,2028,8.25581050760911
RE1,RESREF_URB,2029,8.551626397240872
RE1,RESREF_URB,2030,8.846600687750396
RE1,RESREF_URB,2031,9.054956005231638
RE1,RESREF_URB,2032,9.25993943826714
RE1,RESREF_URB,2033,9.461566066642492
RE1,RESREF_URB,2034,9.659939413913389
RE1,RESREF_URB,2035,9.855358858529538
RE1,RESREF_URB,2036,10.047854270529829
RE1,RESREF_URB,2037,10.23801032251576
RE1,RESREF_URB,2038,10.426015127264382
RE1,RESREF_URB,2039,10.611815992898862
RE1,RESREF_URB,2040,10.795851681345344
RE1,RESREF_URB,2041,10.97796653453003
RE1,RESREF_URB,2042,11.15806659542981
RE1,RESREF_URB,2043,11.336229479377655
RE1,RESREF_URB,2044,11.512222350107615
RE1,RESREF_URB,2045,11.686330698949416
RE1,RESREF_URB,2046,11.858771863991011
RE1,RESREF_URB,2047,12.02980645966574
RE1,RESREF_URB,2048,12.1994504577337
RE1,RESREF_URB,2049,12.365724027776434
RE1,RESREF_URB,2050,12.528001779032332
RE1,RESREF_URB,2051,12.671187734194843
RE1,RESREF_URB,2052,12.81094116504555
RE1,RESREF_URB,2053,12.947104742446545
RE1,RESREF_URB,2054,13.079529420962992
RE1,RESTV_URB,2022,1.8628899061887976
RE1,RESTV_URB,2023,1.9218377139245657
RE1,RESTV_URB,2024,1.979331292176404
RE1,RESTV_URB,2025,2.0373515630397696
RE1,RESTV_URB,2026,2.095386613166574
RE1,RESTV_URB,2027,2.153165311115349
RE1,RESTV_URB,2028,2.2103717610047706
RE1,RESTV_URB,2029,2.26660551727808
RE1,RESTV_URB,2030,2.3215297429849286
RE1,RESTV_URB,2031,2.3739150728358287
RE1,RESTV_URB,2032,2.425319183991629
RE1,RESTV_URB,2033,2.475749028361591
RE1,RESTV_URB,2034,2.5252346442274423
RE1,RESTV_URB,2035,2.5738570978371653
RE1,RESTV_URB,2036,2.62162682056917
RE1,RESTV_URB,2037,2.668698815689005
RE1,RESTV_URB,2038,2.715124219896322
RE1,RESTV_URB,2039,2.760891320326408
RE1,RESTV_URB,2040,2.8061161848879417
RE1,RESTV_URB,2041,2.850760079423121
RE1,RESTV_URB,2042,2.894800418999076
RE1,RESTV_URB,2043,2.9382591693724742
RE1,RESTV_URB,2044,2.9810778183271185
RE1,RESTV_URB,2045,3.023332163092169
RE1,RESTV_URB,2046,3.0650800979403208
RE1,RESTV_URB,2047,3.1063904722845432
RE1,RESTV_URB,2048,3.1472687617975232
RE1,RESTV_URB,2049,3.187206010124519
RE1,RESTV_URB,2050,3.256656490033744
RE1,RESTV_URB,2051,3.293877706823646
RE1,RESTV_URB,2052,3.3302066382535704
RE1,RESTV_URB,2053,3.36560238658363
RE1,RESTV_URB,2054,3.4000262074241583
RE1,RESWHT_URB,2022,8.473310440031959
RE1,RESWHT_URB,2023,8.63669249090447
RE1,RESWHT_URB,2024,8.889593362049123
RE1,RESWHT_URB,2025,9.144547194577422
RE1,RESWHT_URB,2026,9.399253918689055
RE1,RESWHT_URB,2027,9.652498525317522
RE1,RESWHT_URB,2028,9.90286843599297
RE1,RESWHT_URB,2029,10.14857597312796
RE1,RESWHT_URB,2030,10.388122472084603
RE1,RESWHT_URB,2031,10.616021602289504
RE1,RESWHT_URB,2032,10.839256344750332
RE1,RESWHT_URB,2033,11.057866313729823
RE1,RESWHT_URB,2034,11.271994078168484
RE1,RESWHT_URB,2035,11.48200949483883
RE1,RESWHT_URB,2036,11.687966606200328
RE1,RESWHT_URB,2037,11.890563472312811
RE1,RESWHT_URB,2038,12.09003394763912
RE1,RESWHT_URB,2039,12.286331627389272
RE1,RESWHT_URB,2040,12.479978514711824
RE1,RESWHT_URB,2041,12.670807290538402
RE1,RESWHT_URB,2042,12.858722778115697
RE1,RESWHT_URB,2043,13.043827806350432
RE1,RESWHT_URB,2044,13.225867905047602
RE1,RESWHT_URB,2045,13.405184738491684
RE1,RESWHT_URB,2046,13.582039809268514
RE1,RESWHT_URB,2047,13.756742500413074
RE1,RESWHT_URB,2048,13.929320962189886
RE1,RESWHT_URB,2049,14.097527860529947
RE1,RESWHT_URB,2050,14.260671384290715
RE1,RESWHT_URB,2051,14.423660470390018
RE1,RESWHT_URB,2052,14.582742324313068
RE1,RESWHT_URB,2053,14.73773783460494
RE1,RESWHT_URB,2054,14.88847734228876
RE1,TERMPW,2022,1.8139896837867528
RE1,TERMPW,2023,1.8758893037618063
RE1,TERMPW,2024,1.9405475787280344
RE1,TERMPW,2025,2.009578513705126
RE1,TERMPW,2026,2.0899216631513133
RE1,TERMPW,2027,2.165638917347908
RE1,TERMPW,2028,2.239018550906446
RE1,TERMPW,2029,2.3163848461122583
RE1,TERMPW,2030,2.3953161329053585
RE1,TERMPW,2031,2.4608217650873363
RE1,TERMPW,2032,2.525270746002057
RE1,TERMPW,2033,2.590785666511209
RE1,TERMPW,2034,2.6548896538604203
RE1,TERMPW,2035,2.7178616936465336
RE1,TERMPW,2036,2.780295243495524
RE1,TERMPW,2037,2.843297700779488
RE1,TERMPW,2038,2.908112969360757
RE1,TERMPW,2039,2.975996560668157
RE1,TERMPW,2040,3.048040468895985
RE1,TERMPW,2041,3.1250647896255432
RE1,TERMPW,2042,3.2076077651377184
RE1,TERMPW,2043,3.2959337318728643
RE1,TERMPW,2044,3.390111785384349
RE1,TERMPW,2045,3.4900841143940973
RE1,TERMPW,2046,3.595724866384033
RE1,TERMPW,2047,3.706884412845482
RE1,TERMPW,2048,3.823419207120185
RE1,TERMPW,2049,3.945209796500075
RE1,TERMPW,2050,4.072170106403581
RE1,TERMPW,2051,4.205732803973617
RE1,TERMPW,2052,4.344099785951739
RE1,TERMPW,2053,4.4822816243817
RE1,TERMPW,2054,4.625093847443878
RE1,RESWSH_URB,2022,1.5498461644110455
RE1,RESWSH_URB,2023,1.6217530370198228
RE1,RESWSH_URB,2024,1.6937891108693532
RE1,RESWSH_URB,2025,1.7676187349730057
RE1,RESWSH_URB,2026,1.84280796713784
RE1,RESWSH_URB,2027,1.919113191737911
RE1,RESWSH_URB,2028,1.996237546287092
RE1,RESWSH_URB,2029,2.073791916624547
RE1,RESWSH_URB,2030,2.1514272985551943
RE1,RESWSH_URB,2031,2.2206125049044
RE1,RESWSH_URB,2032,2.289756353949001
RE1,RESWSH_URB,2033,2.358838315635392
RE1,RESWSH_URB,2034,2.427860363357847
RE1,RESWSH_URB,2035,2.4968750775359805
RE1,RESWSH_URB,2036,2.565868771578213
RE1,RESWSH_URB,2037,2.63497092208538
RE1,RESWSH_URB,2038,2.70421295830231
RE1,RESWSH_URB,2039,2.773564979937094
RE1,RESWSH_URB,2040,2.84312619412157
RE1,RESWSH_URB,2041,2.9128416668041064
RE1,RESWSH_URB,2042,2.982671811752416
RE1,RESWSH_URB,2043,3.0526225931665163
RE1,RESWSH_URB,2044,3.122616469077459
RE1,RESWSH_URB,2045,3.19271577091793
RE1,RESWSH_URB,2046,3.2629664023818026
RE1,RESWSH_URB,2047,3.3334280355200114
RE1,RESWSH_URB,2048,3.404094176760979
RE1,RESWSH_URB,2049,3.4743977626101508
RE1,RESWSH_URB,2050,3.544139699276898
RE1,RESWSH_URB,2051,3.584646640209782
RE1,RESWSH_URB,2052,3.624182528783577
RE1,RESWSH_URB,2053,3.662702856987083
RE1,RESWSH_URB,2054,3.7001654602475353
RE1,INDOTH_COA,2022,0.0500524650701986
RE1,INDOTH_COA,2023,0.0513302625333636
RE1,INDOTH_COA,2024,0.0502815633738188
RE1,INDOTH_COA,2025,0.0508324129097232
RE1,INDOTH_COA,2026,0.0518782047234594
RE1,INDOTH_COA,2027,0.0526672013184255
RE1,INDOTH_COA,2028,0.0537275383197369
RE1,INDOTH_COA,2029,0.0548849041576083
RE1,INDOTH_COA,2030,0.055686701029178
RE1,INDOTH_COA,2031,0.0565122903218218
RE1,INDOTH_COA,2032,0.0573363711845809
RE1,INDOTH_COA,2033,0.0581619063321799
RE1,INDOTH_COA,2034,0.0599247484558436
RE1,INDOTH_COA,2035,0.062133037741104
RE1,INDOTH_COA,2036,0.0644293511796681
RE1,INDOTH_COA,2037,0.0668367381017649
RE1,INDOTH_COA,2038,0.069340750998589
RE1,INDOTH_COA,2039,0.07194558803969
RE1,INDOTH_COA,2040,0.0746555781630946
RE1,INDOTH_COA,2041,0.077475271690416
RE1,INDOTH_COA,2042,0.0804664334509397
RE1,INDOTH_COA,2043,0.083579243714702
RE1,INDOTH_COA,2044,0.0868190021383857
RE1,INDOTH_COA,2045,0.0901912520183317
RE1,INDOTH_COA,2046,0.0937017920871343
RE1,INDOTH_COA,2047,0.0973744026753082
RE1,INDOTH_COA,2048,0.1011903032328684
RE1,INDOTH_COA,2049,0.1051545484536349
RE1,INDOTH_COA,2050,0.1092729292419039
RE1,INDOTH_COA,2051,0.1135584154683719
RE1,INDOTH_COA,2052,0.1180182624977834
RE1,INDOTH_COA,2053,0.1226599801566556
RE1,INDOTH_COA,2054,0.1274646221294519
RE1,INDOTH_ELC,2022,0.3979098564743405
RE1,INDOTH_ELC,2023,0.3793673898215967
RE1,INDOTH_ELC,2024,0.3719380308182366
RE1,INDOTH_ELC,2025,0.376321864042644
RE1,INDOTH_ELC,2026,0.3843650508115337
RE1,INDOTH_ELC,2027,0.3905028648889835
RE1,INDOTH_ELC,2028,0.3986502643976399
RE1,INDOTH_ELC,2029,0.4075176214033941
RE1,INDOTH_ELC,2030,0.4137438805431805
RE1,INDOTH_ELC,2031,0.420144559211083
RE1,INDOTH_ELC,2032,0.4265320839162047
RE1,INDOTH_ELC,2033,0.4329287560885389
RE1,INDOTH_ELC,2034,0.4463048331302216
RE1,INDOTH_ELC,2035,0.463006801242748
RE1,INDOTH_ELC,2036,0.4803749115581402
RE1,INDOTH_ELC,2037,0.4985817946293892
RE1,INDOTH_ELC,2038,0.5175205321004206
RE1,INDOTH_ELC,2039,0.5372231742048497
RE1,INDOTH_ELC,2040,0.5577227710823587
RE1,INDOTH_ELC,2041,0.579054051538523
RE1,INDOTH_ELC,2042,0.6016795861591442
RE1,INDOTH_ELC,2043,0.6252279910787866
RE1,INDOTH_ELC,2044,0.6497396920191842
RE1,INDOTH_ELC,2045,0.6752569707947897
RE1,INDOTH_ELC,2046,0.7018240565078921
RE1,INDOTH_ELC,2047,0.7296199486971954
RE1,INDOTH_ELC,2048,0.7585048604776188
RE1,INDOTH_ELC,2049,0.7885174845588679
RE1,INDOTH_ELC,2050,0.8197020622425514
RE1,INDOTH_ELC,2051,0.852156739713542
RE1,INDOTH_ELC,2052,0.8859368806153587
RE1,INDOTH_ELC,2053,0.9210997790554702
RE1,INDOTH_ELC,2054,0.9575040629771008
RE1,TEROTH,2022,8.899238318398869
RE1,TEROTH,2023,9.20164870747693
RE1,TEROTH,2024,9.51215103391556
RE1,TEROTH,2025,9.846698843513282
RE1,TEROTH,2026,10.235017100300515
RE1,TEROTH,2027,10.59841934531498
RE1,TEROTH,2028,10.947347979483148
RE1,TEROTH,2029,11.311748045782064
RE1,TEROTH,2030,11.678548820191889
RE1,TEROTH,2031,12.053297346449115
RE1,TEROTH,2032,12.440005135681108
RE1,TEROTH,2033,12.851397532337666
RE1,TEROTH,2034,13.276346487748494
RE1,TEROTH,2035,13.715432949973849
RE1,TEROTH,2036,14.168724013574645
RE1,TEROTH,2037,14.637053125764094
RE1,TEROTH,2038,15.120906127293146
RE1,TEROTH,2039,15.620801050152869
RE1,TEROTH,2040,16.13729371929699
RE1,TEROTH,2041,16.670953647196537
RE1,TEROTH,2042,17.22243740974809
RE1,TEROTH,2043,17.79234367371886
RE1,TEROTH,2044,18.381291399442407
RE1,TEROTH,2045,18.98992043145271
RE1,TEROTH,2046,19.61889215975477
RE1,TEROTH,2047,20.26889023878412
RE1,TEROTH,2048,20.940621342113424
RE1,TEROTH,2049,21.63481594180012
RE1,TEROTH,2050,22.352229111009223
RE1,TEROTH,2051,23.093475504090176
RE1,TEROTH,2052,23.859346387989543
RE1,TEROTH,2053,24.622845472405213
RE1,TEROTH,2054,25.410776527522184
RE1,BMET,2022,0.0
RE1,BMET,2023,0.0
RE1,BMET,2024,0.0
RE1,BMET,2025,0.0
RE1,BMET,2026,0.0
RE1,BMET,2027,0.0
RE1,BMET,2028,0.0
RE1,BMET,2029,0.0
RE1,BMET,2030,0.0
RE1,BMET,2031,0.0
RE1,BMET,2032,0.0
RE1,BMET,2033,0.0
RE1,BMET,2034,0.0
RE1,BMET,2035,0.0
RE1,BMET,2036,0.0
RE1,BMET,2037,0.0
RE1,BMET,2038,0.0
RE1,BMET,2039,0.0
RE1,BMET,2040,0.0
RE1,BMET,2041,0.0
RE1,BMET,2042,0.0
RE1,BMET,2043,0.0
RE1,BMET,2044,0.0
RE1,BMET,2045,0.0
RE1,BMET,2046,0.0
RE1,BMET,2047,0.0
RE1,BMET,2048,0.0
RE1,BMET,2049,0.0
RE1,BMET,2050,0.0
RE1,BMET,2051,0.0
RE1,BMET,2052,0.0
RE1,BMET,2053,0.0
RE1,BMET,2054,0.0
RE1,BMETL,2022,0.0
RE1,BMETL,2023,0.0
RE1,BMETL,2024,0.0
RE1,BMETL,2025,0.0
RE1,BMETL,2026,0.0
RE1,BMETL,2027,0.0
RE1,BMETL,2028,0.0
RE1,BMETL,2029,0.0
RE1,BMETL,2030,0.0
RE1,BMETL,2031,0.0
RE1,BMETL,2032,0.0
RE1,BMETL,2033,0.0
RE1,BMETL,2034,0.0
RE1,BMETL,2035,0.0
RE1,BMETL,2036,0.0
RE1,BMETL,2037,0.0
RE1,BMETL,2038,0.0
RE1,BMETL,2039,0.0
RE1,BMETL,2040,0.0
RE1,BMETL,2041,0.0
RE1,BMETL,2042,0.0
RE1,BMETL,2043,0.0
RE1,BMETL,2044,0.0
RE1,BMETL,2045,0.0
RE1,BMETL,2046,0.0
RE1,BMETL,2047,0.0
RE1,BMETL,2048,0.0
RE1,BMETL,2049,0.0
RE1,BMETL,2050,0.0
RE1,BMETL,2051,0.0
RE1,BMETL,2052,0.0
RE1,BMETL,2053,0.0
RE1,BMETL,2054,0.0
RE1,RESDHT_RUR,2022,18.065085460199928
RE1,RESDHT_RUR,2023,18.63446650520471
RE1,RESDHT_RUR,2024,18.60442585078398
RE1,RESDHT_RUR,2025,18.57516788204381
RE1,RESDHT_RUR,2026,18.57865695407788
RE1,RESDHT_RUR,2027,18.58246465625096
RE1,RESDHT_RUR,2028,18.585275217077623
RE1,RESDHT_RUR,2029,18.58375315828484
RE1,RESDHT_RUR,2030,18.577392247903106
RE1,RESDHT_RUR,2031,18.93815654330199
RE1,RESDHT_RUR,2032,19.29828603556428
RE1,RESDHT_RUR,2033,19.657399619088384
RE1,RESDHT_RUR,2034,20.01545250106872
RE1,RESDHT_RUR,2035,20.37286299260448
RE1,RESDHT_RUR,2036,20.727724420811622
RE1,RESDHT_RUR,2037,21.080548328837786
RE1,RESDHT_RUR,2038,21.433042437768744
RE1,RESDHT_RUR,2039,21.785236238480657
RE1,RESDHT_RUR,2040,22.13692471494361
RE1,RESDHT_RUR,2041,22.45858278331416
RE1,RESDHT_RUR,2042,22.77856653613433
RE1,RESDHT_RUR,2043,23.09681488354021
RE1,RESDHT_RUR,2044,23.41257365031408
RE1,RESDHT_RUR,2045,23.726387624200587
RE1,RESDHT_RUR,2046,24.020548271242014
RE1,RESDHT_RUR,2047,24.310660853539414
RE1,RESDHT_RUR,2048,24.59529728617289
RE1,RESDHT_RUR,2049,24.87089735906236
RE1,RESDHT_RUR,2050,25.138569313088205
RE1,RESDHT_RUR,2051,25.531797256613096
RE1,RESDHT_RUR,2052,25.921181113490874
RE1,RESDHT_RUR,2053,26.306355129089617
RE1,RESDHT_RUR,2054,26.686952768645217
RE1,RESILU_RUR,2022,0.1546282135789675
RE1,RESILU_RUR,2023,0.1677972474821555
RE1,RESILU_RUR,2024,0.171829099100941
RE1,RESILU_RUR,2025,0.1760015956335485
RE1,RESILU_RUR,2026,0.1803190410564022
RE1,RESILU_RUR,2027,0.1847911784520328
RE1,RESILU_RUR,2028,0.189418929494597
RE1,RESILU_RUR,2029,0.1941810888289021
RE1,RESILU_RUR,2030,0.1990837286650567
RE1,RESILU_RUR,2031,0.2040741759728191
RE1,RESILU_RUR,2032,0.2090896986197055
RE1,RESILU_RUR,2033,0.2141271360663292
RE1,RESILU_RUR,2034,0.2191867873519103
RE1,RESILU_RUR,2035,0.2242739329960466
RE1,RESILU_RUR,2036,0.2294073318175476
RE1,RESILU_RUR,2037,0.2345557019361326
RE1,RESILU_RUR,2038,0.239738466926677
RE1,RESILU_RUR,2039,0.2449565360780151
RE1,RESILU_RUR,2040,0.2502081367800272
RE1,RESILU_RUR,2041,0.2555028395801073
RE1,RESILU_RUR,2042,0.2608314504222766
RE1,RESILU_RUR,2043,0.2661937612850695
RE1,RESILU_RUR,2044,0.2715814910106002
RE1,RESILU_RUR,2045,0.2770012850357762
RE1,RESILU_RUR,2046,0.2824437528376043
RE1,RESILU_RUR,2047,0.2879008443671221
RE1,RESILU_RUR,2048,0.2933555554034646
RE1,RESILU_RUR,2049,0.2987647732497481
RE1,RESILU_RUR,2050,0.3041406300096763
RE1,RESILU_RUR,2051,0.3095831243805576
RE1,RESILU_RUR,2052,0.3149949107375595
RE1,RESILU_RUR,2053,0.3196755560419052
RE1,RESILU_RUR,2054,0.324300589097839
RE1,RESREF_RUR,2022,0.2614255904884712
RE1,RESREF_RUR,2023,0.2821112672302877
RE1,RESREF_RUR,2024,0.2909449134574129
RE1,RESREF_RUR,2025,0.3001662402659708
RE1,RESREF_RUR,2026,0.3097801612266934
RE1,RESREF_RUR,2027,0.319803211284389
RE1,RESREF_RUR,2028,0.3302384251852521
RE1,RESREF_RUR,2029,0.3410510093638831
RE1,RESREF_RUR,2030,0.3522540466020911
RE1,RESREF_RUR,2031,0.3605359824090642
RE1,RESREF_RUR,2032,0.3688678565640666
RE1,RESREF_RUR,2033,0.3772426638623308
RE1,RESREF_RUR,2034,0.3856597645023205
RE1,RESREF_RUR,2035,0.3941274660430125
RE1,RESREF_RUR,2036,0.4026778481047687
RE1,RESREF_RUR,2037,0.4112552350832349
RE1,RESREF_RUR,2038,0.4198931104676604
RE1,RESREF_RUR,2039,0.4285925056004872
RE1,RESREF_RUR,2040,0.4373498333676757
RE1,RESREF_RUR,2041,0.4461813905372945
RE1,RESREF_RUR,2042,0.4550707274487794
RE1,RESREF_RUR,2043,0.4640171633548773
RE1,RESREF_RUR,2044,0.4730059963427352
RE1,RESREF_RUR,2045,0.4820485806278004
RE1,RESREF_RUR,2046,0.4911283753116643
RE1,RESREF_RUR,2047,0.5002312430714237
RE1,RESREF_RUR,2048,0.5093275606599311
RE1,RESREF_RUR,2049,0.5183425078180866
RE1,RESREF_RUR,2050,0.5272972632505264
RE1,RESREF_RUR,2051,0.5355454660767055
RE1,RESREF_RUR,2052,0.5437130367736857
RE1,RESREF_RUR,2053,0.551792303408589
RE1,RESREF_RUR,2054,0.5597755776847742
RE1,RESTV_RUR,2022,0.344987358284593
RE1,RESTV_RUR,2023,0.3737140495075195
RE1,RESTV_RUR,2024,0.3867833596962157
RE1,RESTV_RUR,2025,0.4003645282115661
RE1,RESTV_RUR,2026,0.411354349739352
RE1,RESTV_RUR,2027,0.4227540262386825
RE1,RESTV_RUR,2028,0.4345686797664197
RE1,RESTV_RUR,2029,0.4467525486019577
RE1,RESTV_RUR,2030,0.4593222556116158
RE1,RESTV_RUR,2031,0.4708361223112335
RE1,RESTV_RUR,2032,0.4824078423643317
RE1,RESTV_RUR,2033,0.4940301238335444
RE1,RESTV_RUR,2034,0.5057036566565671
RE1,RESTV_RUR,2035,0.5174406239494628
RE1,RESTV_RUR,2036,0.5292843057081706
RE1,RESTV_RUR,2037,0.5411625289635249
RE1,RESTV_RUR,2038,0.5531201074242281
RE1,RESTV_RUR,2039,0.5651591389844739
RE1,RESTV_RUR,2040,0.5772755339113439
RE1,RESTV_RUR,2041,0.5894913731928031
RE1,RESTV_RUR,2042,0.6017854444748392
RE1,RESTV_RUR,2043,0.6141572678142168
RE1,RESTV_RUR,2044,0.6265877370783324
RE1,RESTV_RUR,2045,0.6390921844949391
RE1,RESTV_RUR,2046,0.6516489444250039
RE1,RESTV_RUR,2047,0.6642394439461088
RE1,RESTV_RUR,2048,0.6768244512378782
RE1,RESTV_RUR,2049,0.6893044974923346
RE1,RESTV_RUR,2050,0.7017075736722543
RE1,RESTV_RUR,2051,0.7142643949019418
RE1,RESTV_RUR,2052,0.7267503671762927
RE1,RESTV_RUR,2053,0.7375494644873898
RE1,RESTV_RUR,2054,0.7482202542589832
RE1,RESWHT_RUR,2022,0.295565381661684
RE1,RESWHT_RUR,2023,0.3116784817186812
RE1,RESWHT_RUR,2024,0.3178262928268677
RE1,RESWHT_RUR,2025,0.324256280052876
RE1,RESWHT_RUR,2026,0.3309643904712128
RE1,RESWHT_RUR,2027,0.3379590285114201
RE1,RESWHT_RUR,2028,0.34523412389707
RE1,RESWHT_RUR,2029,0.3527447393178129
RE1,RESWHT_RUR,2030,0.3604968262190567
RE1,RESWHT_RUR,2031,0.3683908903182601
RE1,RESWHT_RUR,2032,0.3763110502962786
RE1,RESWHT_RUR,2033,0.384250047795495
RE1,RESWHT_RUR,2034,0.392207143482067
RE1,RESWHT_RUR,2035,0.4001906876609589
RE1,RESWHT_RUR,2036,0.4082330784073645
RE1,RESWHT_RUR,2037,0.4162776844796185
RE1,RESWHT_RUR,2038,0.4243583350741247
RE1,RESWHT_RUR,2039,0.4324759025331867
RE1,RESWHT_RUR,2040,0.4406266007157566
RE1,RESWHT_RUR,2041,0.4488266687528211
RE1,RESWHT_RUR,2042,0.4570593555912969
RE1,RESWHT_RUR,2043,0.4653238271645794
RE1,RESWHT_RUR,2044,0.4736052156318613
RE1,RESWHT_RUR,2045,0.4819147937786754
RE1,RESWHT_RUR,2046,0.490235920524143
RE1,RESWHT_RUR,2047,0.498554452660195
RE1,RESWHT_RUR,2048,0.5068409235167977
RE1,RESWHT_RUR,2049,0.5150211397042792
RE1,RESWHT_RUR,2050,0.5231165999165316
RE1,RESWHT_RUR,2051,0.531299407070231
RE1,RESWHT_RUR,2052,0.5394022213845779
RE1,RESWHT_RUR,2053,0.5474174317534237
RE1,RESWHT_RUR,2054,0.5553374108365978
RE1,RESCLIM_RUR,2022,0.1429391599812142
RE1,RESCLIM_RUR,2023,0.1585232629432273
RE1,RESCLIM_RUR,2024,0.167795655845114
RE1,RESCLIM_RUR,2025,0.1774602295088465
RE1,RESCLIM_RUR,2026,0.1875310560876003
RE1,RESCLIM_RUR,2027,0.1980291937268399
RE1,RESCLIM_RUR,2028,0.2089675891807529
RE1,RESCLIM_RUR,2029,0.2203344422399369
RE1,RESCLIM_RUR,2030,0.232147247596605
RE1,RESCLIM_RUR,2031,0.2443540180069751
RE1,RESCLIM_RUR,2032,0.2568838844719188
RE1,RESCLIM_RUR,2033,0.2697332656019333
RE1,RESCLIM_RUR,2034,0.2829027208454533
RE1,RESCLIM_RUR,2035,0.2963994846686306
RE1,RESCLIM_RUR,2036,0.310249713257423
RE1,RESCLIM_RUR,2037,0.3244126864695764
RE1,RESCLIM_RUR,2038,0.3389155506414052
RE1,RESCLIM_RUR,2039,0.3537611102302602
RE1,RESCLIM_RUR,2040,0.3689483364929176
RE1,RESCLIM_RUR,2041,0.3844930627516505
RE1,RESCLIM_RUR,2042,0.400383478975606
RE1,RESCLIM_RUR,2043,0.4166207305644634
RE1,RESCLIM_RUR,2044,0.4331930621178414
RE1,RESCLIM_RUR,2045,0.4501119838250163
RE1,RESCLIM_RUR,2046,0.4673632662603003
RE1,RESCLIM_RUR,2047,0.4849338225287822
RE1,RESCLIM_RUR,2048,0.5027942707148695
RE1,RESCLIM_RUR,2049,0.5208677153497994
RE1,RESCLIM_RUR,2050,0.539170151208278
RE1,RESCLIM_RUR,2051,0.5476040746797802
RE1,RESCLIM_RUR,2052,0.5559555504688796
RE1,RESCLIM_RUR,2053,0.5642167338976339
RE1,RESCLIM_RUR,2054,0.5723797635558837
RE1,RESWSH_RUR,2022,0.1555084078315393
RE1,RESWSH_RUR,2023,0.1683824791473925
RE1,RESWSH_RUR,2024,0.174228854043206
RE1,RESWSH_RUR,2025,0.1803298424395648
RE1,RESWSH_RUR,2026,0.1866898836390599
RE1,RESWSH_RUR,2027,0.1933204140425124
RE1,RESWSH_RUR,2028,0.2002247422694987
RE1,RESWSH_RUR,2029,0.2073831336066439
RE1,RESWSH_RUR,2030,0.2148047477229327
RE1,RESWSH_RUR,2031,0.2217035700953916
RE1,RESWSH_RUR,2032,0.2287123276326097
RE1,RESWSH_RUR,2033,0.2358270321219243
RE1,RESWSH_RUR,2034,0.2430475621385587
RE1,RESWSH_RUR,2035,0.2503794655724261
RE1,RESWSH_RUR,2036,0.2578436781247409
RE1,RESWSH_RUR,2037,0.2654051454783278
RE1,RESWSH_RUR,2038,0.2730856772055949
RE1,RESWSH_RUR,2039,0.2808864842015244
RE1,RESWSH_RUR,2040,0.288805744781156
RE1,RESWSH_RUR,2041,0.2968547917715955
RE1,RESWSH_RUR,2042,0.3050233287048154
RE1,RESWSH_RUR,2043,0.3133113770726692
RE1,RESWSH_RUR,2044,0.3217094056594103
RE1,RESWSH_RUR,2045,0.3302254413870373
RE1,RESWSH_RUR,2046,0.3388484859390869
RE1,RESWSH_RUR,2047,0.3475688857708547
RE1,RESWSH_RUR,2048,0.3563658761359599
RE1,RESWSH_RUR,2049,0.3651862755749417
RE1,RESWSH_RUR,2050,0.3740435568987832
RE1,RESWSH_RUR,2051,0.3798945015900338
RE1,RESWSH_RUR,2052,0.3856882490786668
RE1,RESWSH_RUR,2053,0.3914193572028085
RE1,RESWSH_RUR,2054,0.3970823721927881
RE1,RESOTH_RUR,2022,0.8191488339047135
RE1,RESOTH_RUR,2023,0.8889434624112847
RE1,RESOTH_RUR,2024,0.91030309847035
RE1,RESOTH_RUR,2025,0.93240783242905
RE1,RESOTH_RUR,2026,0.9552804655654872
RE1,RESOTH_RUR,2027,0.9789726140393388
RE1,RESOTH_RUR,2028,1.00348916062567
RE1,RESOTH_RUR,2029,1.028717765210746
RE1,RESOTH_RUR,2030,1.054690596686246
RE1,RESOTH_RUR,2031,1.0811286078891122
RE1,RESOTH_RUR,2032,1.1076994613114812
RE1,RESOTH_RUR,2033,1.1343864132887969
RE1,RESOTH_RUR,2034,1.1611910480482346
RE1,RESOTH_RUR,2035,1.1881413403238563
RE1,RESOTH_RUR,2036,1.2153366691555074
